index,timestamp,input_token_length,output_token_length,jct,ttft,tbt
4630,1444.601836,66,19,2.4823663234710693,0.09911513328552246,0.11916255950927734
4631,1444.608819,3648,9,1.9686808586120605,0.09315133094787598,0.18755295276641845
4632,1444.638639,32,258,10.403354406356812,0.19401192665100098,0.039418310732454866
4633,1444.641076,4995,13,2.2280707359313965,0.19156932830810547,0.1454643862588065
4634,1444.658494,4278,57,4.4167492389678955,0.17383170127868652,0.07315375064981394
4635,1444.703454,1771,31,2.8728678226470947,0.32013773918151855,0.07977281510829926
4636,1444.705372,1783,8,1.770615577697754,0.31899213790893555,0.1612914933098687
4637,1444.705461,6400,9,1.871525764465332,0.31847405433654785,0.1553051710128784
4638,1444.740186,3876,9,1.8425891399383545,0.28322672843933105,0.15593624114990234
4639,1444.742426,2663,10,1.89487624168396,0.2821226119995117,0.14661396633494983
4640,1444.74484,33,8,1.730379581451416,0.2789344787597656,0.16127167807685006
4641,1444.804287,3650,14,2.100231170654297,0.4034593105316162,0.11311812400817871
4642,1444.804529,1485,34,3.355327606201172,0.4025907516479492,0.08436391013009208
4643,1444.84158,4744,13,2.0262160301208496,0.3649475574493408,0.11866203376225062
4644,1444.842603,37,10,1.793569803237915,0.3643379211425781,0.12993017109957608
4645,1444.907361,1587,8,1.5685327053070068,0.3006150722503662,0.14087973700629342
4646,1444.908326,5820,28,2.4855551719665527,0.2995114326477051,0.07538081859720164
4647,1444.909376,1771,13,1.9594626426696777,0.49709057807922363,0.10445514747074672
4648,1444.94073,472,8,1.534792184829712,0.46569252014160156,0.11878885163201226
4649,1445.000128,50,28,2.3931360244750977,0.40600109100341797,0.06852189425764413
4650,1445.003356,880,11,1.6663339138031006,0.4034693241119385,0.10523871580759685
4651,1445.037019,3879,7,1.3734841346740723,0.3697025775909424,0.12547269463539124
4652,1445.044516,2990,6,1.3024258613586426,0.3623640537261963,0.13429454394749232
4653,1445.061931,912,8,1.4141552448272705,0.3453221321105957,0.1187592347462972
4654,1445.100558,259,9,1.4832360744476318,0.30666041374206543,0.11765756607055664
4655,1445.101996,3648,12,1.6638424396514893,0.30453991889953613,0.10456173236553486
4656,1445.103831,1587,10,1.5334210395812988,0.5917363166809082,0.0856077020818537
4657,1445.104163,3650,11,1.5652835369110107,0.5909802913665771,0.0811919371287028
4658,1445.141042,4745,11,1.5314955711364746,0.5543580055236816,0.08142813046773274
4659,1445.143751,1479,86,4.800065994262695,0.552053689956665,0.0488277276357015
4660,1445.23873,1479,55,3.7728822231292725,0.45632410049438477,0.05922425218990871
4661,1445.239856,85,9,1.343264102935791,0.4552760124206543,0.08879880905151367
4662,1445.295262,1492,10,1.3455817699432373,0.4000120162963867,0.08596088669516823
4663,1445.344575,188,8,1.1306848526000977,0.3505215644836426,0.08668480979071723
4664,1445.438466,2661,12,1.3277239799499512,0.26093292236328125,0.08206085058359
4665,1445.443145,2127,24,1.8513457775115967,0.5200979709625244,0.05324991226196289
4666,1445.455669,1133,28,1.9939460754394531,0.507652997970581,0.05125148542996111
4667,1445.497603,5822,7,0.9850707054138184,0.46629953384399414,0.06484639644622803
4668,1445.600124,1236,7,0.8831501007080078,0.36438894271850586,0.06484514474868774
4669,1445.600329,88,15,1.374640941619873,0.3634047508239746,0.06320226192474365
4670,1445.600424,5822,8,0.9819161891937256,0.36289501190185547,0.06878013081020778
4671,1445.607362,2516,52,3.1614181995391846,0.357222318649292,0.05290935624320552
